number,has_test,has_bug,has_feature,has_improve,has_document,has_refactor,lines_added,lines_deleted,files_changed,commits,change_num,prev_PRs,title_words,body_words,reviews_count,reviews_users,reviews_avg_len,reviews_time_span_hours,files_count,files_avg_additions,files_avg_deletions,files_avg_changes,files_avg_patch_chars,files_avg_patch_lines
157606,1,0,0,0,0,0,1,1,1,1,3.2448979591836733,46,5,22,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,439.0,8.0
157600,0,0,1,0,0,0,150,67,21,3,1.391304347826087,45,7,103,2.0,2.0,0.5,1.78,21.0,7.142857142857143,3.1904761904761907,10.333333333333334,808.047619047619,21.047619047619047
157593,1,0,0,0,0,0,13,1,2,1,3.5,3,7,94,4.0,4.0,0.25,16.649722222222223,2.0,6.5,0.5,7.0,325.5,11.0
157594,0,0,0,0,0,0,73,29,10,1,1.6111111111111112,14,8,125,10.0,4.0,9.0,19.162777777777777,10.0,7.3,2.9,10.2,1013.5,25.1
157591,0,0,0,0,0,0,134,139,28,1,1.6941176470588235,78,9,0,1.0,1.0,0.0,0.0,28.0,4.785714285714286,4.964285714285714,9.75,1108.4285714285713,28.571428571428573
157589,0,0,0,0,0,0,104,75,5,9,4.384615384615385,10,7,55,1.0,1.0,24.0,0.0,5.0,20.8,15.0,35.8,3337.2,82.6
157590,0,0,0,0,0,0,0,1,1,1,1.0952380952380953,16,5,15,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,245.0,8.0
157583,0,0,0,0,0,0,48,11,3,1,4.384615384615385,9,4,181,4.0,3.0,2.75,0.17972222222222223,3.0,16.0,3.6666666666666665,19.666666666666668,2763.0,76.66666666666667
157584,0,0,0,0,0,0,35,2,3,1,3.2448979591836733,44,6,37,0.0,0.0,0.0,0.0,3.0,11.666666666666666,0.6666666666666666,12.333333333333334,650.3333333333334,21.0
157576,1,0,0,0,0,0,10,7,3,2,2.0,2,8,38,0.0,0.0,0.0,0.0,3.0,3.3333333333333335,2.3333333333333335,5.666666666666667,550.6666666666666,9.666666666666666
157577,1,0,0,0,0,0,105,117,5,3,2.5,0,10,108,1.0,1.0,21.0,0.0,5.0,21.0,23.4,44.4,2519.8,71.0
157572,1,0,0,0,0,0,10,2,2,1,2.066666666666667,9,11,57,4.0,3.0,0.0,4.543055555555555,2.0,5.0,1.0,6.0,544.0,12.0
157575,0,0,0,0,0,0,573,47,12,8,3.75,3,10,80,4.0,3.0,29.75,31.228055555555557,12.0,47.75,3.9166666666666665,51.666666666666664,4313.75,64.5
157588,0,0,0,0,0,0,18,32,2,5,3.2448979591836733,45,7,42,3.0,3.0,0.0,1.3147222222222221,2.0,9.0,16.0,25.0,1226.5,30.5
157571,0,0,0,0,0,0,21,0,2,1,1.25,11,10,45,3.0,3.0,3.6666666666666665,17.452222222222222,2.0,10.5,0.0,10.5,981.0,24.5
157565,1,0,0,0,0,0,172,227,56,6,2.142857142857143,3,12,105,1.0,1.0,0.0,0.0,56.0,3.0714285714285716,4.053571428571429,7.125,1011.0,34.357142857142854
157566,0,0,0,0,0,0,6,6,2,1,1.5,1,7,29,1.0,1.0,2.0,0.0,2.0,3.0,3.0,6.0,818.0,17.0
157562,0,0,0,0,0,0,41,3,2,1,1.0,0,11,10,1.0,1.0,1.0,0.0,2.0,20.5,1.5,22.0,1243.0,34.0
157558,0,0,0,0,0,0,11,31,2,4,3.2448979591836733,43,10,73,1.0,1.0,49.0,0.0,2.0,5.5,15.5,21.0,1054.5,32.0
157561,0,0,0,0,1,0,2,1,1,1,1.0,0,8,72,1.0,1.0,0.0,0.0,1.0,2.0,1.0,3.0,475.0,11.0
157556,0,0,0,0,0,0,191,141,6,1,2.0,4,6,356,2.0,2.0,1.0,0.2916666666666667,6.0,31.833333333333332,23.5,55.333333333333336,2280.3333333333335,60.333333333333336
157551,0,0,0,0,0,0,46,40,1,1,2.0,13,6,35,1.0,1.0,1.0,0.0,1.0,46.0,40.0,86.0,8828.0,214.0
157550,1,0,0,0,0,0,85,424,5,4,5.0,5,15,18,5.0,3.0,1.0,47.18361111111111,5.0,17.0,84.8,101.8,7527.0,133.8
157555,0,0,0,0,0,0,11,7,2,4,2.533333333333333,13,8,22,7.0,3.0,0.7142857142857143,21.87,2.0,5.5,3.5,9.0,1188.0,17.5
157549,0,0,0,0,0,0,43,0,5,2,1.4864864864864864,34,3,0,1.0,1.0,0.0,0.0,5.0,8.6,0.0,8.6,674.8,15.4
157546,0,0,0,0,0,0,38,2,1,2,1.4864864864864864,33,8,0,0.0,0.0,0.0,0.0,1.0,38.0,2.0,40.0,3056.0,45.0
157547,0,0,0,0,0,0,3,3,2,3,2.0,12,9,0,13.0,3.0,0.0,20.58111111111111,2.0,1.5,1.5,3.0,728.5,13.5
157544,0,0,0,0,0,0,101,3,4,3,1.8518518518518519,42,8,0,1.0,1.0,1.0,0.0,4.0,25.25,0.75,26.0,1198.75,34.0
157540,1,0,0,0,0,0,25,0,1,2,1.4864864864864864,32,10,0,1.0,1.0,0.0,0.0,1.0,25.0,0.0,25.0,5724.0,96.0
157541,0,0,0,0,0,0,8,0,1,1,1.0,0,7,157,1.0,1.0,28.0,0.0,1.0,8.0,0.0,8.0,611.0,15.0
157539,0,0,0,0,0,0,1614,0,1,2,1.6153846153846154,12,9,25,3.0,2.0,0.3333333333333333,22.195,1.0,1614.0,0.0,1614.0,53185.0,1615.0
157537,0,0,0,0,0,0,108,6,3,5,2.0,11,7,70,13.0,3.0,3.3846153846153846,25.76388888888889,3.0,36.0,2.0,38.0,1944.3333333333333,53.0
157535,0,0,0,0,0,0,492,22,6,3,2.0,1,7,44,2.0,1.0,6.0,3.946111111111111,6.0,82.0,3.6666666666666665,85.66666666666667,4392.5,119.66666666666667
157534,0,0,0,0,0,0,41,0,1,2,1.4864864864864864,31,6,0,1.0,1.0,0.0,0.0,1.0,41.0,0.0,41.0,2595.0,42.0
157533,0,0,0,0,0,0,95,0,1,2,1.4864864864864864,30,7,0,1.0,1.0,0.0,0.0,1.0,95.0,0.0,95.0,4198.0,96.0
157532,0,0,0,0,0,0,22,1,2,1,1.0,0,12,32,1.0,1.0,0.0,0.0,2.0,11.0,0.5,11.5,900.0,17.0
157531,1,0,0,0,0,0,582,1,2,2,1.4864864864864864,29,8,8,1.0,1.0,0.0,0.0,2.0,291.0,0.5,291.5,15415.5,295.5
157526,0,0,0,0,0,0,56,32,5,3,1.4864864864864864,28,10,5,1.0,1.0,0.0,0.0,5.0,11.2,6.4,17.6,2794.8,40.2
157528,0,0,0,0,1,0,11,1,1,4,1.6470588235294117,16,9,10,3.0,1.0,1.6666666666666667,0.16166666666666665,1.0,11.0,1.0,12.0,1056.0,26.0
157520,0,0,0,0,0,0,34,15,2,1,1.5,1,6,34,1.0,1.0,0.0,0.0,2.0,17.0,7.5,24.5,1933.0,52.5
157519,0,0,0,0,0,0,156,178,13,3,4.384615384615385,8,9,27,1.0,1.0,6.0,0.0,13.0,12.0,13.692307692307692,25.692307692307693,4244.538461538462,85.6923076923077
157579,0,0,0,0,0,0,619481,17059,5098,10000,10000.0,0,7,0,0.0,0.0,0.0,0.0,3000.0,159.07066666666665,0.9783333333333334,160.049,5111.406666666667,101.452
157518,0,0,0,0,0,0,9,19,6,1,1.25,19,5,41,2.0,2.0,8.5,0.03361111111111111,6.0,1.5,3.1666666666666665,4.666666666666667,1178.8333333333333,20.333333333333332
157516,0,0,0,0,0,0,59,55,6,2,2.0,0,8,24,5.0,3.0,0.4,6.044444444444444,6.0,9.833333333333334,9.166666666666666,19.0,2715.5,50.5
157517,0,0,0,0,0,0,27,46,12,1,2.142857142857143,2,12,94,1.0,1.0,0.0,0.0,12.0,2.25,3.8333333333333335,6.083333333333333,813.75,29.0
157511,1,0,0,0,0,0,223,2,5,1,1.653061224489796,41,10,21,0.0,0.0,0.0,0.0,5.0,44.6,0.4,45.0,3266.6,54.8
157513,0,0,0,0,0,0,17,1,2,2,1.25,10,7,48,1.0,1.0,0.0,0.0,2.0,8.5,0.5,9.0,470.5,13.0
157512,1,0,0,0,0,0,28,24,1,1,2.0,2,9,45,3.0,2.0,37.333333333333336,25.49888888888889,1.0,28.0,24.0,52.0,10665.0,134.0
157505,0,0,0,0,0,0,261,2,2,2,4.8,4,10,74,4.0,3.0,0.25,0.23444444444444446,2.0,130.5,1.0,131.5,6953.0,163.5
157503,0,0,0,0,0,0,253,67,6,2,3.2857142857142856,6,11,34,6.0,2.0,0.0,19.425555555555555,6.0,42.166666666666664,11.166666666666666,53.333333333333336,2447.5,73.0
157502,0,0,0,0,0,0,37,4,5,1,1.5909090909090908,17,8,24,0.0,0.0,0.0,0.0,5.0,7.4,0.8,8.2,784.2,18.0
157501,0,0,0,0,0,0,16,13,4,1,1.0,1,10,6,1.0,1.0,0.0,0.0,4.0,4.0,3.25,7.25,771.75,15.0
157494,0,0,0,0,0,0,22,0,2,1,1.0535714285714286,53,8,2,0.0,0.0,0.0,0.0,2.0,11.0,0.0,11.0,408.0,15.0
157491,0,0,0,0,0,0,0,2,1,1,1.0,10,6,0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,230.0,9.0
157493,1,0,0,0,0,0,24,12,2,1,3.8,4,8,274,1.0,1.0,0.0,0.0,2.0,12.0,6.0,18.0,2417.0,40.0
157490,0,0,0,0,0,0,10,0,2,1,1.0535714285714286,52,8,2,2.0,2.0,0.0,10.019166666666667,2.0,5.0,0.0,5.0,303.5,10.5
157489,0,0,0,0,0,0,17,6,4,1,1.0,0,6,57,1.0,1.0,0.0,0.0,4.0,4.25,1.5,5.75,849.75,18.0
157487,0,0,0,0,0,0,68,25,4,4,8.25,2,11,64,1.0,1.0,10.0,0.0,4.0,17.0,6.25,23.25,1180.5,31.5
157485,0,0,0,0,0,0,1037,822,5,1,1.5555555555555556,8,6,91,1.0,1.0,13.0,0.0,5.0,207.4,164.4,371.8,18493.8,430.8
157483,0,0,0,0,0,0,17,44,2,2,1.5,0,8,69,2.0,1.0,0.5,0.005277777777777778,2.0,8.5,22.0,30.5,1861.0,50.0
157482,0,0,0,0,0,0,8,8,1,2,1.25,18,9,13,2.0,1.0,0.5,0.6969444444444445,1.0,8.0,8.0,16.0,1580.0,30.0
157477,0,0,0,0,0,0,3,3,1,1,1.6153846153846154,11,6,27,2.0,2.0,1.0,0.05,1.0,3.0,3.0,6.0,667.0,17.0
157475,0,0,0,0,0,0,17,15,2,1,1.653061224489796,40,10,33,0.0,0.0,0.0,0.0,2.0,8.5,7.5,16.0,2914.5,30.0
157481,0,0,0,0,1,0,8,8,1,1,1.5909090909090908,16,8,26,0.0,0.0,0.0,0.0,1.0,8.0,8.0,16.0,10229.0,56.0
157476,0,0,0,0,0,0,112,52,7,1,2.0,4,10,40,2.0,2.0,1.0,9.772777777777778,7.0,16.0,7.428571428571429,23.428571428571427,1882.0,46.714285714285715
157474,1,0,0,0,0,0,40,20,2,1,1.0,2,8,44,5.0,2.0,4.2,41.85888888888889,2.0,20.0,10.0,30.0,2185.5,58.0
157473,0,0,0,0,0,0,25,0,1,1,1.0952380952380953,15,8,2,0.0,0.0,0.0,0.0,1.0,25.0,0.0,25.0,892.0,32.0
157479,0,0,0,0,0,0,5,5,2,1,1.25,17,5,29,1.0,1.0,1.0,0.0,2.0,2.5,2.5,5.0,692.5,16.0
157472,0,0,0,0,0,0,36,18,4,1,1.6,4,7,78,1.0,1.0,3.0,0.0,4.0,9.0,4.5,13.5,2420.5,33.25
157468,0,0,0,0,0,0,5,6,4,1,2.3333333333333335,2,14,10,3.0,2.0,1.0,0.21333333333333335,4.0,1.25,1.5,2.75,442.75,9.75
157471,0,0,0,0,0,0,2,4,1,1,3.0,3,7,17,1.0,1.0,45.0,0.0,1.0,2.0,4.0,6.0,829.0,20.0
157470,0,0,0,0,1,0,4,1,1,2,1.5909090909090908,15,9,0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,5.0,2203.0,12.0
157466,0,0,0,0,0,0,51,2,4,1,2.0,3,9,35,0.0,0.0,0.0,0.0,4.0,12.75,0.5,13.25,1043.5,20.0
157464,0,0,0,0,0,0,129,103,13,9,3.4,4,12,24,12.0,2.0,0.16666666666666666,25.22111111111111,13.0,9.923076923076923,7.923076923076923,17.846153846153847,2455.5384615384614,39.69230769230769
157461,0,0,0,0,0,0,1,1,1,2,1.75,3,5,2,3.0,3.0,1.0,2.921111111111111,1.0,1.0,1.0,2.0,386.0,9.0
157458,0,0,0,0,0,0,1,1,1,2,1.75,2,6,2,4.0,1.0,20.0,3.1797222222222223,1.0,1.0,1.0,2.0,336.0,9.0
157457,0,0,0,0,0,0,3,1,1,2,1.75,1,8,2,11.0,3.0,3.1818181818181817,47.61833333333333,1.0,3.0,1.0,4.0,383.0,11.0
157454,0,0,0,1,0,0,9,24,3,1,1.6818181818181819,20,6,21,1.0,1.0,0.0,0.0,3.0,3.0,8.0,11.0,598.0,18.333333333333332
157447,0,0,0,0,0,0,168,29,5,1,1.6818181818181819,19,6,96,1.0,1.0,1.0,0.0,5.0,33.6,5.8,39.4,2452.0,58.4
157455,0,0,0,0,0,0,2,1,1,1,1.75,0,8,2,3.0,3.0,2.0,31.38361111111111,1.0,2.0,1.0,3.0,546.0,10.0
157446,0,0,1,0,0,0,12,2,1,4,1.6941176470588235,77,11,98,2.0,2.0,4.5,2.363888888888889,1.0,12.0,2.0,14.0,906.0,23.0
157445,1,0,1,0,0,0,22,8,5,1,1.6941176470588235,76,5,153,2.0,2.0,15.5,0.26166666666666666,5.0,4.4,1.6,6.0,701.8,17.8
157440,0,0,0,0,1,0,0,5,1,1,2.1666666666666665,5,9,26,0.0,0.0,0.0,0.0,1.0,0.0,5.0,5.0,531.0,12.0
157438,0,0,0,0,0,0,3,3,3,1,2.1666666666666665,4,8,16,0.0,0.0,0.0,0.0,3.0,1.0,1.0,2.0,287.0,8.0
157432,1,0,0,0,0,0,2,0,1,2,1.1666666666666667,5,9,109,3.0,2.0,45.0,5.6883333333333335,1.0,2.0,0.0,2.0,434.0,9.0
157430,1,0,0,0,0,0,21,0,2,2,1.653061224489796,39,15,31,0.0,0.0,0.0,0.0,2.0,10.5,0.0,10.5,753.0,14.5
157431,0,0,0,0,0,0,1,0,1,1,1.6,3,7,35,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,310.0,8.0
157429,1,0,0,0,0,0,5,11,1,1,1.0689655172413792,28,15,9,0.0,0.0,0.0,0.0,1.0,5.0,11.0,16.0,633.0,30.0
157427,0,0,0,0,0,0,26,10,3,2,1.5833333333333333,11,7,23,3.0,3.0,0.0,0.17083333333333334,3.0,8.666666666666666,3.3333333333333335,12.0,1119.0,27.333333333333332
157426,0,0,0,0,0,0,6,8,1,1,1.653061224489796,38,11,17,0.0,0.0,0.0,0.0,1.0,6.0,8.0,14.0,747.0,22.0
157425,0,0,0,0,0,0,17,12,2,4,1.653061224489796,37,12,33,1.0,1.0,1.0,0.0,2.0,8.5,6.0,14.5,1679.5,35.5
157424,0,0,0,0,0,0,25,46,1,1,1.0689655172413792,27,13,0,0.0,0.0,0.0,0.0,1.0,25.0,46.0,71.0,5330.0,111.0
157415,0,0,0,0,0,0,106,0,5,1,1.075,31,8,0,0.0,0.0,0.0,0.0,5.0,21.2,0.0,21.2,868.8,27.6
157418,0,0,0,1,0,0,23,1,2,2,2.0,0,16,55,2.0,1.0,16.0,8.72888888888889,2.0,11.5,0.5,12.0,878.5,16.0
157417,1,0,0,0,0,0,8,1,2,2,2.25,7,8,36,4.0,3.0,10.5,1.0541666666666667,2.0,4.0,0.5,4.5,550.5,12.5
157413,0,0,0,0,0,0,25,5,2,1,1.6,2,10,129,1.0,1.0,2.0,0.0,2.0,12.5,2.5,15.0,1729.0,29.0
157411,1,0,0,0,0,0,110,0,1,1,1.653061224489796,36,6,0,0.0,0.0,0.0,0.0,1.0,110.0,0.0,110.0,4694.0,114.0
157408,0,0,0,0,0,0,38,20,7,2,2.1666666666666665,4,8,46,2.0,1.0,9.0,22.920833333333334,7.0,5.428571428571429,2.857142857142857,8.285714285714286,2986.714285714286,15.0
157409,0,0,0,0,0,0,3,5,2,3,1.6941176470588235,75,7,0,0.0,0.0,0.0,0.0,2.0,1.5,2.5,4.0,552.0,11.0
157404,0,0,0,0,0,0,12,17,2,1,1.6941176470588235,74,5,7,0.0,0.0,0.0,0.0,2.0,6.0,8.5,14.5,1947.0,40.5
157410,0,0,0,0,0,0,294,134,7,3,1.6818181818181819,18,9,26,1.0,1.0,2.0,0.0,7.0,42.0,19.142857142857142,61.142857142857146,4340.142857142857,74.85714285714286
157400,0,0,0,0,0,0,19,20,4,1,1.6941176470588235,73,6,10,0.0,0.0,0.0,0.0,4.0,4.75,5.0,9.75,1518.5,31.0
157402,0,0,0,0,0,1,2,34,3,4,4.0,0,7,70,16.0,5.0,2.625,34.5175,3.0,0.6666666666666666,11.333333333333334,12.0,1057.3333333333333,25.0
157397,0,0,0,0,0,0,3,7,4,1,1.6941176470588235,72,6,7,0.0,0.0,0.0,0.0,4.0,0.75,1.75,2.5,524.5,11.25
157396,0,0,0,0,0,0,11709,11709,236,1,1.5,1,6,21,3.0,3.0,15.333333333333334,6.945833333333334,236.0,47.11440677966102,47.11440677966102,94.22881355932203,7590.182203389831,180.92372881355934
157394,0,0,0,0,0,0,8,6,1,1,1.6941176470588235,71,4,14,3.0,2.0,1.6666666666666667,0.09166666666666666,1.0,8.0,6.0,14.0,2292.0,57.0
157393,0,0,0,0,0,0,5,5,1,1,1.165137614678899,103,4,0,1.0,1.0,0.0,0.0,1.0,5.0,5.0,10.0,2459.0,45.0
157407,1,0,0,0,0,0,2,2,1,1,1.0,0,13,54,1.0,1.0,0.0,0.0,1.0,2.0,2.0,4.0,306.0,10.0
157392,0,0,0,0,0,0,1,1,1,1,1.165137614678899,102,6,5,2.0,2.0,0.0,23.83888888888889,1.0,1.0,1.0,2.0,515.0,9.0
157391,0,0,0,0,0,0,43,13,2,1,1.165137614678899,101,4,41,0.0,0.0,0.0,0.0,2.0,21.5,6.5,28.0,1230.5,38.5
157390,0,0,0,0,0,0,6,11,1,1,1.165137614678899,100,7,38,3.0,3.0,0.0,10.326944444444445,1.0,6.0,11.0,17.0,1459.0,36.0
157389,0,0,0,0,0,0,23,32,1,1,1.165137614678899,99,7,156,2.0,1.0,8.5,34.80888888888889,1.0,23.0,32.0,55.0,4282.0,108.0
157387,1,0,0,0,0,0,82,0,2,8,4.25,3,11,75,15.0,3.0,0.5333333333333333,54.01833333333333,2.0,41.0,0.0,41.0,2905.5,46.5
157384,0,0,0,0,1,0,1,1,1,1,1.0,0,10,2,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,447.0,7.0
157376,0,0,0,0,0,0,73,124,3,1,1.6153846153846154,11,5,27,3.0,2.0,0.3333333333333333,19.010555555555555,3.0,24.333333333333332,41.333333333333336,65.66666666666667,3764.6666666666665,110.0
157388,0,0,0,1,0,0,412,42,5,4,2.6470588235294117,16,11,201,1.0,1.0,1.0,0.0,5.0,82.4,8.4,90.8,5190.2,144.2
157375,0,0,0,0,0,0,5,8,1,1,1.7272727272727273,9,7,0,1.0,1.0,53.0,0.0,1.0,5.0,8.0,13.0,1533.0,34.0
157386,0,0,0,0,0,0,43,40,3,1,1.7272727272727273,10,3,52,3.0,2.0,0.0,4.8244444444444445,3.0,14.333333333333334,13.333333333333334,27.666666666666668,1323.6666666666667,40.333333333333336
157374,0,0,0,0,0,0,60,60,9,1,1.0,1,7,27,1.0,1.0,12.0,0.0,9.0,6.666666666666667,6.666666666666667,13.333333333333334,1807.3333333333333,37.333333333333336
157373,0,0,0,0,0,0,15,38,7,1,1.0,0,7,30,0.0,0.0,0.0,0.0,7.0,2.142857142857143,5.428571428571429,7.571428571428571,985.7142857142857,19.142857142857142
157369,0,0,0,0,0,0,167,15,7,1,4.384615384615385,7,10,11,5.0,2.0,6.6,3.6841666666666666,7.0,23.857142857142858,2.142857142857143,26.0,1436.4285714285713,35.57142857142857
157367,0,1,0,0,0,0,42,28,4,2,2.2,9,9,100,4.0,3.0,43.25,14.855555555555556,4.0,10.5,7.0,17.5,1671.5,36.5
157361,0,0,0,0,0,0,295,0,4,8,3.8,2,7,90,7.0,2.0,0.8571428571428571,65.16972222222222,4.0,73.75,0.0,73.75,3225.75,83.5
157357,1,0,0,0,0,0,2,3,1,1,1.391304347826087,44,6,39,0.0,0.0,0.0,0.0,1.0,2.0,3.0,5.0,713.0,19.0
157362,0,0,0,0,0,0,75,0,2,3,3.8,3,7,25,4.0,2.0,0.25,64.74805555555555,2.0,37.5,0.0,37.5,1889.0,48.5
157366,0,0,0,0,0,0,6,3,3,7,7.0,0,10,2,3.0,1.0,7.0,3.0102777777777776,3.0,2.0,1.0,3.0,463.3333333333333,10.0
157346,1,0,0,0,0,0,1,1,1,1,1.0,2,11,19,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,467.0,9.0
157350,0,0,0,0,0,0,56,0,5,4,2.2,9,4,5,3.0,2.0,0.6666666666666666,25.12611111111111,5.0,11.2,0.0,11.2,777.4,19.0
157344,0,0,0,0,0,0,6,45,5,1,1.391304347826087,43,8,37,1.0,1.0,6.0,0.0,5.0,1.2,9.0,10.2,774.2,19.0
157338,0,0,0,0,0,0,155,200,8,1,1.391304347826087,41,10,33,0.0,0.0,0.0,0.0,8.0,19.375,25.0,44.375,2892.875,74.875
157341,0,0,0,0,0,0,2,1,1,1,1.391304347826087,42,6,72,1.0,1.0,0.0,0.0,1.0,2.0,1.0,3.0,498.0,12.0
157336,0,0,0,0,0,0,9,2,2,1,1.6941176470588235,69,5,15,1.0,1.0,1.0,0.0,2.0,4.5,1.0,5.5,582.5,18.5
157342,0,0,0,0,0,0,5,11,1,1,1.8,9,8,0,1.0,1.0,2.0,0.0,1.0,5.0,11.0,16.0,1259.0,36.0
157337,0,0,0,0,0,0,113,86,52,6,1.6941176470588235,70,6,19,1.0,1.0,2.0,0.0,52.0,2.173076923076923,1.6538461538461537,3.826923076923077,500.09615384615387,13.038461538461538
157329,0,0,0,0,0,0,4,12,1,1,1.0535714285714286,51,8,8,0.0,0.0,0.0,0.0,1.0,4.0,12.0,16.0,1096.0,34.0
157325,0,0,0,0,0,0,1,1,1,1,1.165137614678899,97,5,5,3.0,2.0,0.0,5.063611111111111,1.0,1.0,1.0,2.0,317.0,9.0
157324,0,0,0,0,0,1,2,4,1,1,1.165137614678899,96,5,17,2.0,2.0,0.0,5.039444444444444,1.0,2.0,4.0,6.0,549.0,16.0
157326,0,0,0,0,0,1,12,22,1,1,1.165137614678899,98,7,36,2.0,2.0,0.0,5.1386111111111115,1.0,12.0,22.0,34.0,1692.0,52.0
157328,0,0,0,0,0,0,28,28,4,1,1.0535714285714286,50,8,0,0.0,0.0,0.0,0.0,4.0,7.0,7.0,14.0,1902.0,45.5
157323,0,0,0,0,0,0,99,0,2,4,2.6470588235294117,15,8,68,6.0,3.0,1.0,23.481666666666666,2.0,49.5,0.0,49.5,2697.5,62.5
157317,0,0,0,0,0,0,1,27,3,1,1.4666666666666666,14,9,20,0.0,0.0,0.0,0.0,3.0,0.3333333333333333,9.0,9.333333333333334,658.6666666666666,19.0
157321,0,0,0,0,0,0,326,269,50,2,1.6941176470588235,68,8,13,1.0,1.0,0.0,0.0,50.0,6.52,5.38,11.9,1503.16,33.8
157313,0,0,0,0,0,0,18,18,1,1,1.165137614678899,95,4,0,1.0,1.0,0.0,0.0,1.0,18.0,18.0,36.0,7496.0,134.0
157312,0,0,0,0,0,0,1,2,1,1,1.165137614678899,94,6,6,1.0,1.0,0.0,0.0,1.0,1.0,2.0,3.0,402.0,10.0
157309,0,0,0,1,0,0,10,14,1,1,1.165137614678899,91,7,35,2.0,2.0,0.0,18.4375,1.0,10.0,14.0,24.0,1236.0,31.0
157311,0,0,0,0,0,0,3,10,2,1,1.165137614678899,93,5,8,3.0,2.0,0.0,0.27305555555555555,2.0,1.5,5.0,6.5,472.0,13.5
157310,0,0,0,0,0,0,10,19,1,1,1.165137614678899,92,8,44,1.0,1.0,0.0,0.0,1.0,10.0,19.0,29.0,1814.0,42.0
157305,0,0,0,0,0,0,2,1,2,1,1.0,0,8,18,2.0,1.0,21.5,10.60361111111111,2.0,1.0,0.5,1.5,409.5,8.5
157308,0,0,0,0,0,0,29,53,19,3,2.533333333333333,12,10,53,3.0,2.0,2.6666666666666665,35.7225,19.0,1.5263157894736843,2.789473684210526,4.315789473684211,1581.2631578947369,23.0
157307,0,0,0,0,0,0,98,58,8,4,2.533333333333333,11,6,41,4.0,3.0,4.75,17.794722222222223,8.0,12.25,7.25,19.5,2068.375,34.0
157304,0,0,0,0,0,0,1,1,1,3,3.0,0,10,21,2.0,2.0,9.0,7.096111111111111,1.0,1.0,1.0,2.0,783.0,9.0
157295,0,0,0,0,0,0,325,72,8,2,5.0,3,5,29,4.0,3.0,0.25,32.45194444444444,8.0,40.625,9.0,49.625,3311.5,86.75
157285,0,0,0,0,0,0,118,88,13,2,2.25,3,13,22,7.0,3.0,0.42857142857142855,70.23083333333334,13.0,9.076923076923077,6.769230769230769,15.846153846153847,1617.5384615384614,29.153846153846153
157282,0,0,0,0,0,0,38,49,7,1,2.0,2,12,5,0.0,0.0,0.0,0.0,7.0,5.428571428571429,7.0,12.428571428571429,1090.857142857143,21.0
157279,0,0,0,0,0,0,49,38,7,2,2.0,1,11,166,0.0,0.0,0.0,0.0,7.0,7.0,5.428571428571429,12.428571428571429,1090.857142857143,21.0
157266,0,0,0,0,0,0,14,24,1,1,1.391304347826087,40,6,0,0.0,0.0,0.0,0.0,1.0,14.0,24.0,38.0,4178.0,104.0
157284,0,0,0,0,0,0,49,38,7,2,2.0,3,13,186,1.0,1.0,68.0,0.0,7.0,7.0,5.428571428571429,12.428571428571429,1090.857142857143,21.0
157260,0,0,0,0,0,0,109,47,4,31,17.75,3,10,69,1.0,1.0,1.0,0.0,4.0,27.25,11.75,39.0,5610.0,122.5
157253,0,0,0,0,0,0,2,1,1,1,1.0,1,4,32,1.0,1.0,21.0,0.0,1.0,2.0,1.0,3.0,408.0,10.0
157248,0,0,0,0,0,0,3,1,1,1,1.0,9,5,4,0.0,0.0,0.0,0.0,1.0,3.0,1.0,4.0,511.0,12.0
157247,0,0,0,0,0,0,36,1,2,1,1.8,4,10,24,1.0,1.0,0.0,0.0,2.0,18.0,0.5,18.5,701.5,24.0
157246,0,0,0,0,0,0,75,14,2,4,3.2666666666666666,12,9,21,2.0,1.0,0.5,7.626666666666667,2.0,37.5,7.0,44.5,2417.0,60.0
157244,0,0,0,0,0,0,375,0,7,1,1.075,30,7,100,0.0,0.0,0.0,0.0,7.0,53.57142857142857,0.0,53.57142857142857,1930.2857142857142,58.0
157242,0,0,0,0,0,0,29,3,2,1,1.075,29,7,0,0.0,0.0,0.0,0.0,2.0,14.5,1.5,16.0,973.5,31.5
157237,1,0,0,1,0,0,12,3,1,17,3.2448979591836733,42,7,48,2.0,2.0,0.0,55.325833333333335,1.0,12.0,3.0,15.0,1116.0,29.0
157236,1,0,0,0,0,0,2,2,1,12,3.2448979591836733,41,10,108,1.0,1.0,0.0,0.0,1.0,2.0,2.0,4.0,391.0,11.0
157234,1,0,0,0,0,0,73,41,9,10,3.2448979591836733,40,7,44,2.0,2.0,0.5,55.308055555555555,9.0,8.11111111111111,4.555555555555555,12.666666666666666,1656.6666666666667,26.444444444444443
157245,0,0,0,0,0,0,80,15,2,4,3.2666666666666666,11,9,22,2.0,1.0,2.0,8.081388888888888,2.0,40.0,7.5,47.5,3011.0,75.5
157232,1,0,0,0,0,0,32,3,2,13,3.2448979591836733,39,7,88,6.0,3.0,4.666666666666667,1.5386111111111112,2.0,16.0,1.5,17.5,561.0,18.5
